,LOCAL_STUDENT_ID,STATE_STUDENT_ID,SITE_ID,SITE_NAME,FIRST_NAME,LAST_NAME,GRADE_LEVEL,CURRENT_SCHOOL_ENROLLMENT_START_DATE,CURRENT_SCHOOL_ENROLLMENT_END_DATE
1426,70798,2629024019,7,Summit Public School: K2,Nicholas,Ferguson,12,8/19/2020 0:00,6/12/2021 0:00
1427,86287,1798037658,7,Summit Public School: K2,Edward,Foster,12,8/19/2020 0:00,6/12/2021 0:00
1428,11630,7435490941,7,Summit Public School: K2,Harold,Foster,12,8/19/2020 0:00,6/12/2021 0:00
1429,28734,4963149050,7,Summit Public School: K2,Max,Fowler,12,8/19/2020 0:00,6/12/2021 0:00
1430,93921,1057818705,7,Summit Public School: K2,Charlie,Gibson,12,8/19/2020 0:00,6/12/2021 0:00
1431,39490,4146238140,7,Summit Public School: K2,Sydney,Gibson,12,8/19/2020 0:00,6/12/2021 0:00
1432,99677,1615090056,7,Summit Public School: K2,Amber,Grant,12,8/19/2020 0:00,6/12/2021 0:00
1433,49942,9574963434,7,Summit Public School: K2,Patrick,Gray,12,8/19/2020 0:00,6/12/2021 0:00
1434,45609,1112772407,7,Summit Public School: K2,Oscar,Hall,12,8/19/2020 0:00,6/12/2021 0:00
1435,37430,7674070942,7,Summit Public School: K2,Kelsey,Harper,12,8/19/2020 0:00,6/12/2021 0:00
1436,71869,4463737027,7,Summit Public School: K2,Wilson,Harrison,12,8/19/2020 0:00,6/12/2021 0:00
1437,33704,2032587624,7,Summit Public School: K2,Julian,Holmes,12,8/19/2020 0:00,6/12/2021 0:00
1438,85477,9019556412,7,Summit Public School: K2,Lenny,Holmes,12,8/19/2020 0:00,6/12/2021 0:00
1439,18553,7702359260,7,Summit Public School: K2,Aston,Miller,12,8/19/2020 0:00,6/12/2021 0:00
1440,74283,3008554686,7,Summit Public School: K2,Carlos,Montgomery,12,8/19/2020 0:00,6/12/2021 0:00
1441,49498,9807161504,7,Summit Public School: K2,Byron,Moore,12,8/19/2020 0:00,6/12/2021 0:00
1442,64136,6817676669,7,Summit Public School: K2,Madaline,Morris,12,8/19/2020 0:00,6/12/2021 0:00
1443,74217,2317841770,7,Summit Public School: K2,Florrie,Murphy,12,8/19/2020 0:00,6/12/2021 0:00
1444,74764,3216970469,7,Summit Public School: K2,Vincent,Murray,12,8/19/2020 0:00,6/12/2021 0:00
1445,39749,4991032183,7,Summit Public School: K2,Violet,Murray,12,8/19/2020 0:00,6/12/2021 0:00
1446,76314,4917050048,7,Summit Public School: K2,Owen,Owens,12,8/19/2020 0:00,6/12/2021 0:00
1447,68735,6510744504,7,Summit Public School: K2,Vanessa,Payne,12,8/19/2020 0:00,6/12/2021 0:00
1448,97062,6871317615,7,Summit Public School: K2,Martin,Smith,12,8/19/2020 0:00,6/12/2021 0:00
1449,78237,2040936798,7,Summit Public School: K2,Daryl,Spencer,12,8/19/2020 0:00,6/12/2021 0:00
1450,45702,4028459517,7,Summit Public School: K2,Grace,Stevens,12,8/19/2020 0:00,6/12/2021 0:00
1451,63176,8066303387,7,Summit Public School: K2,Chester,Thomas,12,8/19/2020 0:00,6/12/2021 0:00
1452,49661,4023339667,7,Summit Public School: K2,Joyce,Walker,12,8/19/2020 0:00,6/12/2021 0:00
1453,17318,4385789778,7,Summit Public School: K2,Julia,Watson,12,8/19/2020 0:00,6/12/2021 0:00
1454,47735,4543166755,7,Summit Public School: K2,Chloe,Wells,12,8/19/2020 0:00,6/12/2021 0:00
1455,81431,7909674556,7,Summit Public School: K2,Sam,Wells,12,8/19/2020 0:00,6/12/2021 0:00
