,LOCAL_STUDENT_ID,STATE_STUDENT_ID,SITE_ID,SITE_NAME,FIRST_NAME,LAST_NAME,GRADE_LEVEL,CURRENT_SCHOOL_ENROLLMENT_START_DATE,CURRENT_SCHOOL_ENROLLMENT_END_DATE
1684,16878,9833972803,8,Summit Public School: Tamalpais,Aldus,Campbell,11,8/19/2020 0:00,6/12/2021 0:00
1685,52897,6841785134,8,Summit Public School: Tamalpais,Myra,Carroll,11,8/19/2020 0:00,6/12/2021 0:00
1686,47893,9802251971,8,Summit Public School: Tamalpais,Aida,Carter,11,8/19/2020 0:00,6/12/2021 0:00
1687,27558,6870216341,8,Summit Public School: Tamalpais,Alberta,Carter,11,8/19/2020 0:00,6/12/2021 0:00
1688,74776,4845508557,8,Summit Public School: Tamalpais,Lenny,Carter,11,8/19/2020 0:00,6/12/2021 0:00
1689,51805,4425963001,8,Summit Public School: Tamalpais,Aida,Casey,11,8/19/2020 0:00,6/12/2021 0:00
1690,84861,2283337153,8,Summit Public School: Tamalpais,Kevin,Clark,11,8/19/2020 0:00,6/12/2021 0:00
1691,41295,4939557041,8,Summit Public School: Tamalpais,Lucas,Cooper,11,8/19/2020 0:00,6/12/2021 0:00
1692,84466,6079604906,8,Summit Public School: Tamalpais,Brianna,Craig,11,8/19/2020 0:00,6/12/2021 0:00
1693,80968,6432113025,8,Summit Public School: Tamalpais,James,Cunningham,11,8/19/2020 0:00,6/12/2021 0:00
1694,82840,3376203167,8,Summit Public School: Tamalpais,Kimberly,Edwards,11,8/19/2020 0:00,6/12/2021 0:00
1695,30976,4240158072,8,Summit Public School: Tamalpais,Garry,Elliott,11,8/19/2020 0:00,6/12/2021 0:00
1696,88218,7143204877,8,Summit Public School: Tamalpais,Brooke,Foster,11,8/19/2020 0:00,6/12/2021 0:00
1697,85681,3186557744,8,Summit Public School: Tamalpais,Grace,Fowler,11,8/19/2020 0:00,6/12/2021 0:00
1698,89084,6928258374,8,Summit Public School: Tamalpais,Jenna,Gibson,11,8/19/2020 0:00,6/12/2021 0:00
1699,39884,1601673389,8,Summit Public School: Tamalpais,Hailey,Hall,11,8/19/2020 0:00,6/12/2021 0:00
1700,80763,5825431974,8,Summit Public School: Tamalpais,Myra,Hamilton,11,8/19/2020 0:00,6/12/2021 0:00
1701,88464,2899255471,8,Summit Public School: Tamalpais,Naomi,Hawkins,11,8/19/2020 0:00,6/12/2021 0:00
1702,49402,3022292878,8,Summit Public School: Tamalpais,Rafael,Kelly,11,8/19/2020 0:00,6/12/2021 0:00
1703,52031,4426149184,8,Summit Public School: Tamalpais,Annabella,Martin,11,8/19/2020 0:00,6/12/2021 0:00
1704,80394,8258134324,8,Summit Public School: Tamalpais,Dale,Mitchell,11,8/19/2020 0:00,6/12/2021 0:00
1705,35739,8174048174,8,Summit Public School: Tamalpais,Leonardo,Mitchell,11,8/19/2020 0:00,6/12/2021 0:00
1706,31781,9318149297,8,Summit Public School: Tamalpais,Ryan,Morrison,11,8/19/2020 0:00,6/12/2021 0:00
1707,13400,2313430014,8,Summit Public School: Tamalpais,Myra,Murphy,11,8/19/2020 0:00,6/12/2021 0:00
1708,70790,4582163279,8,Summit Public School: Tamalpais,Evelyn,Phillips,11,8/19/2020 0:00,6/12/2021 0:00
1709,66015,5704978870,8,Summit Public School: Tamalpais,Ned,Phillips,11,8/19/2020 0:00,6/12/2021 0:00
1710,45581,8614071747,8,Summit Public School: Tamalpais,Savana,Phillips,11,8/19/2020 0:00,6/12/2021 0:00
1711,11717,7628831551,8,Summit Public School: Tamalpais,Penelope,Richardson,11,8/19/2020 0:00,6/12/2021 0:00
1712,61125,7585213245,8,Summit Public School: Tamalpais,Miller,Riley,11,8/19/2020 0:00,6/12/2021 0:00
1713,79842,6014757531,8,Summit Public School: Tamalpais,Justin,Rogers,11,8/19/2020 0:00,6/12/2021 0:00
1714,83295,2535800787,8,Summit Public School: Tamalpais,Ada,Ross,11,8/19/2020 0:00,6/12/2021 0:00
1715,11360,1010066775,8,Summit Public School: Tamalpais,Madaline,Ryan,11,8/19/2020 0:00,6/12/2021 0:00
1716,71653,8445625645,8,Summit Public School: Tamalpais,Audrey,Scott,11,8/19/2020 0:00,6/12/2021 0:00
1717,12485,6745900604,8,Summit Public School: Tamalpais,Edwin,Spencer,11,8/19/2020 0:00,6/12/2021 0:00
1718,93229,2492119612,8,Summit Public School: Tamalpais,Stella,Sullivan,11,8/19/2020 0:00,6/12/2021 0:00
1719,42015,2464698320,8,Summit Public School: Tamalpais,Kimberly,Taylor,11,8/19/2020 0:00,6/12/2021 0:00
1720,12921,6709676344,8,Summit Public School: Tamalpais,Lenny,Thomas,11,8/19/2020 0:00,6/12/2021 0:00
1721,92017,7016647549,8,Summit Public School: Tamalpais,Edgar,Walker,11,8/19/2020 0:00,6/12/2021 0:00
1722,66558,7047632206,8,Summit Public School: Tamalpais,Mary,Warren,11,8/19/2020 0:00,6/12/2021 0:00
1723,85609,9025466537,8,Summit Public School: Tamalpais,Jack,Watson,11,8/19/2020 0:00,6/12/2021 0:00
1724,65050,1843325557,8,Summit Public School: Tamalpais,Maya,Watson,11,8/19/2020 0:00,6/12/2021 0:00
1725,43892,7204931091,8,Summit Public School: Tamalpais,Paul,Watson,11,8/19/2020 0:00,6/12/2021 0:00
1726,40800,7146329911,8,Summit Public School: Tamalpais,Jacob,Wells,11,8/19/2020 0:00,6/12/2021 0:00
1727,59827,4333305980,8,Summit Public School: Tamalpais,Oliver,Wells,11,8/19/2020 0:00,6/12/2021 0:00
